date;route_from;route_to;start_at;arrived_at;duration_in_m;is_rush_hour;weather_conditions;seasonal_happening;traffic_density
02.03.2022;Dufourstrasse 8, CH-5000 Aarau;ACME Clinic, Seidenhofstrasse 10, CH-6003 Luzern;13:29;15:11;54;False;1;0;2
21.06.2022;Dufourstrasse 8, CH-5000 Aarau;ACME Clinic, Seidenhofstrasse 10, CH-6003 Luzern;15:03;16:52;61;False;2;0;3
11.10.2023;Dufourstrasse 8, CH-5000 Aarau;ACME Clinic, Seidenhofstrasse 10, CH-6003 Luzern;09:50;18:07;201;True;1;1;1
21.02.2022;Dufourstrasse 8, CH-5000 Aarau;ACME Clinic, Seidenhofstrasse 10, CH-6003 Luzern;16:58;19:58;95;True;2;1;3
01.02.2024;Dufourstrasse 8, CH-5000 Aarau;ACME Clinic, Seidenhofstrasse 10, CH-6003 Luzern;10:42;11:30;48;False;3;1;2
19.01.2022;Dufourstrasse 8, CH-5000 Aarau;ACME Clinic, Seidenhofstrasse 10, CH-6003 Luzern;06:44;07:28;44;False;4;0;2
01.01.2024;Dufourstrasse 8, CH-5000 Aarau;ACME Clinic, Seidenhofstrasse 10, CH-6003 Luzern;14:37;17:09;104;False;4;0;1
13.01.2023;Dufourstrasse 8, CH-5000 Aarau;ACME Clinic, Seidenhofstrasse 10, CH-6003 Luzern;08:18;11:29;123;True;4;0;1
11.03.2024;Dufourstrasse 8, CH-5000 Aarau;ACME Clinic, Seidenhofstrasse 10, CH-6003 Luzern;13:48;14:36;48;False;3;0;3
28.03.2023;Dufourstrasse 8, CH-5000 Aarau;ACME Clinic, Seidenhofstrasse 10, CH-6003 Luzern;09:40;10:43;63;True;4;1;3
13.07.2023;Dufourstrasse 8, CH-5000 Aarau;ACME Clinic, Seidenhofstrasse 10, CH-6003 Luzern;12:14;14:00;59;False;2;0;3
06.12.2022;Dufourstrasse 8, CH-5000 Aarau;ACME Clinic, Seidenhofstrasse 10, CH-6003 Luzern;15:22;17:00;53;False;2;1;2
23.12.2022;Dufourstrasse 8, CH-5000 Aarau;ACME Clinic, Seidenhofstrasse 10, CH-6003 Luzern;11:07;11:49;42;False;3;0;2
01.08.2022;Dufourstrasse 8, CH-5000 Aarau;ACME Clinic, Seidenhofstrasse 10, CH-6003 Luzern;09:32;12:08;83;True;1;0;3
16.02.2022;Dufourstrasse 8, CH-5000 Aarau;ACME Clinic, Seidenhofstrasse 10, CH-6003 Luzern;12:35;15:21;121;False;3;1;1
17.05.2023;Dufourstrasse 8, CH-5000 Aarau;ACME Clinic, Seidenhofstrasse 10, CH-6003 Luzern;12:28;13:16;48;False;4;0;3
05.04.2023;Dufourstrasse 8, CH-5000 Aarau;ACME Clinic, Seidenhofstrasse 10, CH-6003 Luzern;15:39;16:23;44;False;3;0;3
19.09.2022;Dufourstrasse 8, CH-5000 Aarau;ACME Clinic, Seidenhofstrasse 10, CH-6003 Luzern;14:47;16:44;75;False;3;1;1
27.03.2024;Dufourstrasse 8, CH-5000 Aarau;ACME Clinic, Seidenhofstrasse 10, CH-6003 Luzern;10:49;11:37;48;False;4;0;2
27.06.2022;Dufourstrasse 8, CH-5000 Aarau;ACME Clinic, Seidenhofstrasse 10, CH-6003 Luzern;10:17;10:59;42;False;3;1;3
06.05.2022;Dufourstrasse 8, CH-5000 Aarau;ACME Clinic, Seidenhofstrasse 10, CH-6003 Luzern;08:13;14:21;153;True;1;0;1
16.05.2022;Dufourstrasse 8, CH-5000 Aarau;ACME Clinic, Seidenhofstrasse 10, CH-6003 Luzern;15:03;16:45;57;False;2;1;3
15.02.2023;Dufourstrasse 8, CH-5000 Aarau;ACME Clinic, Seidenhofstrasse 10, CH-6003 Luzern;09:59;12:21;76;True;1;0;2
05.05.2022;Dufourstrasse 8, CH-5000 Aarau;ACME Clinic, Seidenhofstrasse 10, CH-6003 Luzern;07:28;09:09;101;True;4;0;3
16.04.2024;Dufourstrasse 8, CH-5000 Aarau;ACME Clinic, Seidenhofstrasse 10, CH-6003 Luzern;06:31;08:16;59;False;1;1;3
25.07.2023;Dufourstrasse 8, CH-5000 Aarau;ACME Clinic, Seidenhofstrasse 10, CH-6003 Luzern;13:22;14:08;46;False;4;1;3
21.12.2023;Dufourstrasse 8, CH-5000 Aarau;ACME Clinic, Seidenhofstrasse 10, CH-6003 Luzern;10:15;11:03;48;False;4;1;3
01.05.2023;Dufourstrasse 8, CH-5000 Aarau;ACME Clinic, Seidenhofstrasse 10, CH-6003 Luzern;10:50;12:33;55;False;1;0;2
19.01.2022;Dufourstrasse 8, CH-5000 Aarau;ACME Clinic, Seidenhofstrasse 10, CH-6003 Luzern;08:40;11:24;87;True;2;0;3
28.09.2023;Dufourstrasse 8, CH-5000 Aarau;ACME Clinic, Seidenhofstrasse 10, CH-6003 Luzern;16:35;20:14;116;True;2;1;3
19.10.2022;Dufourstrasse 8, CH-5000 Aarau;ACME Clinic, Seidenhofstrasse 10, CH-6003 Luzern;12:37;14:46;86;False;4;0;1
13.07.2023;Dufourstrasse 8, CH-5000 Aarau;ACME Clinic, Seidenhofstrasse 10, CH-6003 Luzern;10:15;11:56;57;False;2;0;3
03.03.2023;Dufourstrasse 8, CH-5000 Aarau;ACME Clinic, Seidenhofstrasse 10, CH-6003 Luzern;15:25;17:49;98;False;4;0;1
09.06.2022;Dufourstrasse 8, CH-5000 Aarau;ACME Clinic, Seidenhofstrasse 10, CH-6003 Luzern;06:34;11:11;123;False;2;1;1
01.08.2022;Dufourstrasse 8, CH-5000 Aarau;ACME Clinic, Seidenhofstrasse 10, CH-6003 Luzern;09:14;11:04;110;True;3;1;3
24.08.2022;Dufourstrasse 8, CH-5000 Aarau;ACME Clinic, Seidenhofstrasse 10, CH-6003 Luzern;13:49;17:43;101;False;2;1;1
20.01.2022;Dufourstrasse 8, CH-5000 Aarau;ACME Clinic, Seidenhofstrasse 10, CH-6003 Luzern;09:20;10:50;90;True;4;0;2
02.03.2023;Dufourstrasse 8, CH-5000 Aarau;ACME Clinic, Seidenhofstrasse 10, CH-6003 Luzern;16:35;21:16;183;True;3;1;1
26.05.2023;Dufourstrasse 8, CH-5000 Aarau;ACME Clinic, Seidenhofstrasse 10, CH-6003 Luzern;08:45;10:43;118;True;4;0;2
10.03.2023;Dufourstrasse 8, CH-5000 Aarau;ACME Clinic, Seidenhofstrasse 10, CH-6003 Luzern;12:36;17:21;126;False;2;0;1
10.02.2023;Dufourstrasse 8, CH-5000 Aarau;ACME Clinic, Seidenhofstrasse 10, CH-6003 Luzern;11:17;13:03;58;False;2;0;3
16.03.2022;Dufourstrasse 8, CH-5000 Aarau;ACME Clinic, Seidenhofstrasse 10, CH-6003 Luzern;13:37;14:20;43;False;4;0;3
02.05.2022;Dufourstrasse 8, CH-5000 Aarau;ACME Clinic, Seidenhofstrasse 10, CH-6003 Luzern;13:42;14:26;44;False;3;0;2
25.02.2022;Dufourstrasse 8, CH-5000 Aarau;ACME Clinic, Seidenhofstrasse 10, CH-6003 Luzern;11:01;11:45;44;False;3;0;3
19.12.2022;Dufourstrasse 8, CH-5000 Aarau;ACME Clinic, Seidenhofstrasse 10, CH-6003 Luzern;13:49;16:04;91;False;4;0;1
04.02.2022;Dufourstrasse 8, CH-5000 Aarau;ACME Clinic, Seidenhofstrasse 10, CH-6003 Luzern;06:57;08:29;50;False;2;1;2
07.03.2023;Dufourstrasse 8, CH-5000 Aarau;ACME Clinic, Seidenhofstrasse 10, CH-6003 Luzern;13:49;15:31;57;False;2;0;2
09.04.2024;Dufourstrasse 8, CH-5000 Aarau;ACME Clinic, Seidenhofstrasse 10, CH-6003 Luzern;15:45;16:28;43;False;4;0;2
20.07.2022;Dufourstrasse 8, CH-5000 Aarau;ACME Clinic, Seidenhofstrasse 10, CH-6003 Luzern;15:11;20:22;136;False;2;0;1
18.04.2022;Dufourstrasse 8, CH-5000 Aarau;ACME Clinic, Seidenhofstrasse 10, CH-6003 Luzern;13:00;17:39;123;False;2;0;1
04.01.2023;Dufourstrasse 8, CH-5000 Aarau;ACME Clinic, Seidenhofstrasse 10, CH-6003 Luzern;10:22;11:07;45;False;3;0;3
16.02.2023;Dufourstrasse 8, CH-5000 Aarau;ACME Clinic, Seidenhofstrasse 10, CH-6003 Luzern;09:44;13:00;101;True;2;0;3
26.10.2022;Dufourstrasse 8, CH-5000 Aarau;ACME Clinic, Seidenhofstrasse 10, CH-6003 Luzern;11:19;12:54;50;False;1;1;2
24.04.2023;Dufourstrasse 8, CH-5000 Aarau;ACME Clinic, Seidenhofstrasse 10, CH-6003 Luzern;15:53;17:26;50;False;1;0;2
09.09.2022;Dufourstrasse 8, CH-5000 Aarau;ACME Clinic, Seidenhofstrasse 10, CH-6003 Luzern;06:20;07:52;50;False;2;0;3
07.02.2023;Dufourstrasse 8, CH-5000 Aarau;ACME Clinic, Seidenhofstrasse 10, CH-6003 Luzern;11:37;12:19;42;False;4;0;3
04.10.2023;Dufourstrasse 8, CH-5000 Aarau;ACME Clinic, Seidenhofstrasse 10, CH-6003 Luzern;15:39;16:22;43;False;3;0;2
13.04.2023;Dufourstrasse 8, CH-5000 Aarau;ACME Clinic, Seidenhofstrasse 10, CH-6003 Luzern;10:07;11:51;59;False;1;1;3
27.01.2023;Dufourstrasse 8, CH-5000 Aarau;ACME Clinic, Seidenhofstrasse 10, CH-6003 Luzern;15:47;18:06;94;False;3;0;1
14.03.2024;Dufourstrasse 8, CH-5000 Aarau;ACME Clinic, Seidenhofstrasse 10, CH-6003 Luzern;07:42;14:50;167;True;2;1;1
07.02.2022;Dufourstrasse 8, CH-5000 Aarau;ACME Clinic, Seidenhofstrasse 10, CH-6003 Luzern;16:02;19:32;126;True;3;0;1
01.09.2022;Dufourstrasse 8, CH-5000 Aarau;ACME Clinic, Seidenhofstrasse 10, CH-6003 Luzern;15:52;17:36;59;False;1;1;2
22.12.2022;Dufourstrasse 8, CH-5000 Aarau;ACME Clinic, Seidenhofstrasse 10, CH-6003 Luzern;14:20;15:03;43;False;3;0;2
03.02.2023;Dufourstrasse 8, CH-5000 Aarau;ACME Clinic, Seidenhofstrasse 10, CH-6003 Luzern;06:12;07:52;53;False;1;1;2
15.02.2023;Dufourstrasse 8, CH-5000 Aarau;ACME Clinic, Seidenhofstrasse 10, CH-6003 Luzern;11:12;11:54;42;False;4;1;2
22.06.2023;Dufourstrasse 8, CH-5000 Aarau;ACME Clinic, Seidenhofstrasse 10, CH-6003 Luzern;07:19;13:22;148;True;2;0;1
29.03.2022;Dufourstrasse 8, CH-5000 Aarau;ACME Clinic, Seidenhofstrasse 10, CH-6003 Luzern;07:13;08:55;102;True;4;0;2
14.09.2022;Dufourstrasse 8, CH-5000 Aarau;ACME Clinic, Seidenhofstrasse 10, CH-6003 Luzern;11:37;12:24;47;False;3;0;2
12.07.2022;Dufourstrasse 8, CH-5000 Aarau;ACME Clinic, Seidenhofstrasse 10, CH-6003 Luzern;07:44;10:49;100;True;2;1;2
06.07.2022;Dufourstrasse 8, CH-5000 Aarau;ACME Clinic, Seidenhofstrasse 10, CH-6003 Luzern;08:17;10:14;62;True;2;1;3
04.01.2024;Dufourstrasse 8, CH-5000 Aarau;ACME Clinic, Seidenhofstrasse 10, CH-6003 Luzern;08:35;11:17;100;True;3;0;1
09.03.2022;Dufourstrasse 8, CH-5000 Aarau;ACME Clinic, Seidenhofstrasse 10, CH-6003 Luzern;07:45;09:48;66;True;1;1;2
14.08.2023;Dufourstrasse 8, CH-5000 Aarau;ACME Clinic, Seidenhofstrasse 10, CH-6003 Luzern;12:12;16:45;118;False;1;0;1
29.04.2024;Dufourstrasse 8, CH-5000 Aarau;ACME Clinic, Seidenhofstrasse 10, CH-6003 Luzern;13:12;14:57;58;False;1;1;2
05.01.2024;Dufourstrasse 8, CH-5000 Aarau;ACME Clinic, Seidenhofstrasse 10, CH-6003 Luzern;13:44;14:30;46;False;3;1;3
31.08.2022;Dufourstrasse 8, CH-5000 Aarau;ACME Clinic, Seidenhofstrasse 10, CH-6003 Luzern;10:05;12:21;92;False;4;0;1
14.10.2022;Dufourstrasse 8, CH-5000 Aarau;ACME Clinic, Seidenhofstrasse 10, CH-6003 Luzern;08:03;12:39;179;True;4;1;1
09.01.2023;Dufourstrasse 8, CH-5000 Aarau;ACME Clinic, Seidenhofstrasse 10, CH-6003 Luzern;10:37;11:24;47;False;3;0;2
14.10.2022;Dufourstrasse 8, CH-5000 Aarau;ACME Clinic, Seidenhofstrasse 10, CH-6003 Luzern;12:40;14:09;47;False;1;1;3
21.11.2022;Dufourstrasse 8, CH-5000 Aarau;ACME Clinic, Seidenhofstrasse 10, CH-6003 Luzern;08:19;11:00;83;True;2;1;3
10.03.2023;Dufourstrasse 8, CH-5000 Aarau;ACME Clinic, Seidenhofstrasse 10, CH-6003 Luzern;13:05;14:45;53;False;2;1;2
15.09.2023;Dufourstrasse 8, CH-5000 Aarau;ACME Clinic, Seidenhofstrasse 10, CH-6003 Luzern;10:20;12:35;89;False;4;0;1
08.02.2024;Dufourstrasse 8, CH-5000 Aarau;ACME Clinic, Seidenhofstrasse 10, CH-6003 Luzern;08:26;12:44;105;True;2;1;1
12.05.2022;Dufourstrasse 8, CH-5000 Aarau;ACME Clinic, Seidenhofstrasse 10, CH-6003 Luzern;12:30;13:16;46;False;3;0;2
23.05.2022;Dufourstrasse 8, CH-5000 Aarau;ACME Clinic, Seidenhofstrasse 10, CH-6003 Luzern;15:31;17:05;50;False;1;0;2
16.06.2023;Dufourstrasse 8, CH-5000 Aarau;ACME Clinic, Seidenhofstrasse 10, CH-6003 Luzern;13:24;15:41;90;False;4;0;1
14.09.2022;Dufourstrasse 8, CH-5000 Aarau;ACME Clinic, Seidenhofstrasse 10, CH-6003 Luzern;13:08;15:58;127;False;4;0;1
18.03.2022;Dufourstrasse 8, CH-5000 Aarau;ACME Clinic, Seidenhofstrasse 10, CH-6003 Luzern;08:53;15:15;161;True;1;0;1
10.03.2023;Dufourstrasse 8, CH-5000 Aarau;ACME Clinic, Seidenhofstrasse 10, CH-6003 Luzern;10:30;11:16;46;False;3;1;2
24.01.2023;Dufourstrasse 8, CH-5000 Aarau;ACME Clinic, Seidenhofstrasse 10, CH-6003 Luzern;09:14;13:41;110;True;2;0;1
03.04.2024;Dufourstrasse 8, CH-5000 Aarau;ACME Clinic, Seidenhofstrasse 10, CH-6003 Luzern;08:30;14:04;144;True;2;0;1
26.06.2023;Dufourstrasse 8, CH-5000 Aarau;ACME Clinic, Seidenhofstrasse 10, CH-6003 Luzern;06:26;08:09;57;False;1;1;3
04.01.2022;Dufourstrasse 8, CH-5000 Aarau;ACME Clinic, Seidenhofstrasse 10, CH-6003 Luzern;13:27;18:42;142;False;2;1;1
15.12.2022;Dufourstrasse 8, CH-5000 Aarau;ACME Clinic, Seidenhofstrasse 10, CH-6003 Luzern;13:43;18:57;138;False;1;1;1
31.10.2023;Dufourstrasse 8, CH-5000 Aarau;ACME Clinic, Seidenhofstrasse 10, CH-6003 Luzern;09:19;10:52;93;True;3;1;3
14.06.2022;Dufourstrasse 8, CH-5000 Aarau;ACME Clinic, Seidenhofstrasse 10, CH-6003 Luzern;14:51;15:35;44;False;4;1;2
12.12.2022;Dufourstrasse 8, CH-5000 Aarau;ACME Clinic, Seidenhofstrasse 10, CH-6003 Luzern;06:41;08:21;57;False;1;0;3
04.10.2022;Dufourstrasse 8, CH-5000 Aarau;ACME Clinic, Seidenhofstrasse 10, CH-6003 Luzern;14:37;16:19;55;False;2;1;3
04.05.2022;Dufourstrasse 8, CH-5000 Aarau;ACME Clinic, Seidenhofstrasse 10, CH-6003 Luzern;12:08;15:58;99;False;2;1;1
16.11.2022;Dufourstrasse 8, CH-5000 Aarau;ACME Clinic, Seidenhofstrasse 10, CH-6003 Luzern;11:51;13:33;57;False;1;0;2
25.03.2022;Dufourstrasse 8, CH-5000 Aarau;ACME Clinic, Seidenhofstrasse 10, CH-6003 Luzern;10:44;11:26;42;False;4;0;3
07.03.2022;Dufourstrasse 8, CH-5000 Aarau;ACME Clinic, Seidenhofstrasse 10, CH-6003 Luzern;10:10;12:01;63;False;2;1;3
23.03.2023;Dufourstrasse 8, CH-5000 Aarau;ACME Clinic, Seidenhofstrasse 10, CH-6003 Luzern;15:34;20:57;143;False;1;0;1
07.11.2023;Dufourstrasse 8, CH-5000 Aarau;ACME Clinic, Seidenhofstrasse 10, CH-6003 Luzern;15:31;17:21;62;False;2;1;2
26.04.2023;Dufourstrasse 8, CH-5000 Aarau;ACME Clinic, Seidenhofstrasse 10, CH-6003 Luzern;11:18;12:53;52;False;2;0;2
06.11.2023;Dufourstrasse 8, CH-5000 Aarau;ACME Clinic, Seidenhofstrasse 10, CH-6003 Luzern;12:25;13:11;46;False;3;1;2
28.08.2023;Dufourstrasse 8, CH-5000 Aarau;ACME Clinic, Seidenhofstrasse 10, CH-6003 Luzern;09:50;11:40;110;True;4;1;3
28.06.2022;Dufourstrasse 8, CH-5000 Aarau;ACME Clinic, Seidenhofstrasse 10, CH-6003 Luzern;14:44;15:29;45;False;4;1;2
02.11.2022;Dufourstrasse 8, CH-5000 Aarau;ACME Clinic, Seidenhofstrasse 10, CH-6003 Luzern;06:30;08:58;101;False;4;1;1
16.02.2024;Dufourstrasse 8, CH-5000 Aarau;ACME Clinic, Seidenhofstrasse 10, CH-6003 Luzern;12:58;14:29;49;False;1;1;2
08.11.2022;Dufourstrasse 8, CH-5000 Aarau;ACME Clinic, Seidenhofstrasse 10, CH-6003 Luzern;13:55;16:06;87;False;4;1;1
20.04.2023;Dufourstrasse 8, CH-5000 Aarau;ACME Clinic, Seidenhofstrasse 10, CH-6003 Luzern;12:14;16:22;104;False;1;0;1
08.01.2024;Dufourstrasse 8, CH-5000 Aarau;ACME Clinic, Seidenhofstrasse 10, CH-6003 Luzern;12:18;14:56;110;False;4;0;1
26.09.2023;Dufourstrasse 8, CH-5000 Aarau;ACME Clinic, Seidenhofstrasse 10, CH-6003 Luzern;08:11;12:00;122;True;1;1;2
08.06.2022;Dufourstrasse 8, CH-5000 Aarau;ACME Clinic, Seidenhofstrasse 10, CH-6003 Luzern;06:41;08:30;62;False;2;0;2
29.08.2022;Dufourstrasse 8, CH-5000 Aarau;ACME Clinic, Seidenhofstrasse 10, CH-6003 Luzern;10:19;14:47;117;False;1;0;1
03.05.2022;Dufourstrasse 8, CH-5000 Aarau;ACME Clinic, Seidenhofstrasse 10, CH-6003 Luzern;11:47;15:33;94;False;1;1;1
14.03.2023;Dufourstrasse 8, CH-5000 Aarau;ACME Clinic, Seidenhofstrasse 10, CH-6003 Luzern;16:43;18:07;84;True;3;1;3
15.03.2024;Dufourstrasse 8, CH-5000 Aarau;ACME Clinic, Seidenhofstrasse 10, CH-6003 Luzern;11:30;13:21;63;False;2;0;2
09.05.2022;Dufourstrasse 8, CH-5000 Aarau;ACME Clinic, Seidenhofstrasse 10, CH-6003 Luzern;10:26;15:19;130;False;1;1;1
21.07.2022;Dufourstrasse 8, CH-5000 Aarau;ACME Clinic, Seidenhofstrasse 10, CH-6003 Luzern;07:53;12:12;169;True;3;0;1
20.10.2023;Dufourstrasse 8, CH-5000 Aarau;ACME Clinic, Seidenhofstrasse 10, CH-6003 Luzern;12:52;13:35;43;False;4;0;2
12.07.2023;Dufourstrasse 8, CH-5000 Aarau;ACME Clinic, Seidenhofstrasse 10, CH-6003 Luzern;16:47;18:10;83;True;3;0;3
08.02.2024;Dufourstrasse 8, CH-5000 Aarau;ACME Clinic, Seidenhofstrasse 10, CH-6003 Luzern;13:39;14:22;43;False;3;1;3
13.01.2023;Dufourstrasse 8, CH-5000 Aarau;ACME Clinic, Seidenhofstrasse 10, CH-6003 Luzern;11:02;12:44;56;False;2;1;2
04.12.2023;Dufourstrasse 8, CH-5000 Aarau;ACME Clinic, Seidenhofstrasse 10, CH-6003 Luzern;08:05;10:25;76;True;2;1;3
13.10.2023;Dufourstrasse 8, CH-5000 Aarau;ACME Clinic, Seidenhofstrasse 10, CH-6003 Luzern;12:13;14:29;94;False;4;0;1
14.01.2022;Dufourstrasse 8, CH-5000 Aarau;ACME Clinic, Seidenhofstrasse 10, CH-6003 Luzern;12:56;13:40;44;False;3;0;3
29.08.2023;Dufourstrasse 8, CH-5000 Aarau;ACME Clinic, Seidenhofstrasse 10, CH-6003 Luzern;15:15;16:02;47;False;4;1;3
04.01.2023;Dufourstrasse 8, CH-5000 Aarau;ACME Clinic, Seidenhofstrasse 10, CH-6003 Luzern;11:53;17:10;140;False;1;1;1
14.08.2023;Dufourstrasse 8, CH-5000 Aarau;ACME Clinic, Seidenhofstrasse 10, CH-6003 Luzern;08:29;10:04;95;True;3;0;2
01.11.2022;Dufourstrasse 8, CH-5000 Aarau;ACME Clinic, Seidenhofstrasse 10, CH-6003 Luzern;10:16;15:53;152;False;1;1;1
12.10.2023;Dufourstrasse 8, CH-5000 Aarau;ACME Clinic, Seidenhofstrasse 10, CH-6003 Luzern;10:57;15:36;122;False;2;0;1
18.08.2022;Dufourstrasse 8, CH-5000 Aarau;ACME Clinic, Seidenhofstrasse 10, CH-6003 Luzern;12:18;14:59;115;False;3;0;1
26.10.2023;Dufourstrasse 8, CH-5000 Aarau;ACME Clinic, Seidenhofstrasse 10, CH-6003 Luzern;12:10;15:10;132;False;3;0;1
29.04.2024;Dufourstrasse 8, CH-5000 Aarau;ACME Clinic, Seidenhofstrasse 10, CH-6003 Luzern;13:46;15:50;81;False;3;0;1
12.01.2022;Dufourstrasse 8, CH-5000 Aarau;ACME Clinic, Seidenhofstrasse 10, CH-6003 Luzern;08:39;10:06;87;True;3;1;2
23.02.2023;Dufourstrasse 8, CH-5000 Aarau;ACME Clinic, Seidenhofstrasse 10, CH-6003 Luzern;15:13;16:44;48;False;2;0;3
25.07.2022;Dufourstrasse 8, CH-5000 Aarau;ACME Clinic, Seidenhofstrasse 10, CH-6003 Luzern;07:49;13:17;208;True;3;1;1
21.03.2024;Dufourstrasse 8, CH-5000 Aarau;ACME Clinic, Seidenhofstrasse 10, CH-6003 Luzern;10:53;11:40;47;False;4;1;3
05.04.2023;Dufourstrasse 8, CH-5000 Aarau;ACME Clinic, Seidenhofstrasse 10, CH-6003 Luzern;07:23;12:24;118;True;2;0;1
14.06.2022;Dufourstrasse 8, CH-5000 Aarau;ACME Clinic, Seidenhofstrasse 10, CH-6003 Luzern;11:40;14:32;124;False;3;0;1
26.04.2024;Dufourstrasse 8, CH-5000 Aarau;ACME Clinic, Seidenhofstrasse 10, CH-6003 Luzern;14:36;15:19;43;False;4;1;3
09.05.2022;Dufourstrasse 8, CH-5000 Aarau;ACME Clinic, Seidenhofstrasse 10, CH-6003 Luzern;15:17;19:51;117;False;2;0;1
24.02.2022;Dufourstrasse 8, CH-5000 Aarau;ACME Clinic, Seidenhofstrasse 10, CH-6003 Luzern;09:40;14:35;177;True;4;1;1
19.07.2022;Dufourstrasse 8, CH-5000 Aarau;ACME Clinic, Seidenhofstrasse 10, CH-6003 Luzern;10:27;14:33;106;False;2;0;1
23.11.2022;Dufourstrasse 8, CH-5000 Aarau;ACME Clinic, Seidenhofstrasse 10, CH-6003 Luzern;08:01;11:34;110;True;2;1;3
06.07.2023;Dufourstrasse 8, CH-5000 Aarau;ACME Clinic, Seidenhofstrasse 10, CH-6003 Luzern;09:27;15:25;155;True;1;0;1
12.01.2023;Dufourstrasse 8, CH-5000 Aarau;ACME Clinic, Seidenhofstrasse 10, CH-6003 Luzern;13:28;15:08;55;False;1;1;2
31.01.2022;Dufourstrasse 8, CH-5000 Aarau;ACME Clinic, Seidenhofstrasse 10, CH-6003 Luzern;12:46;13:32;46;False;3;1;3
12.12.2022;Dufourstrasse 8, CH-5000 Aarau;ACME Clinic, Seidenhofstrasse 10, CH-6003 Luzern;07:16;13:16;149;True;2;0;1
09.08.2023;Dufourstrasse 8, CH-5000 Aarau;ACME Clinic, Seidenhofstrasse 10, CH-6003 Luzern;09:53;13:25;110;True;1;0;3
21.12.2022;Dufourstrasse 8, CH-5000 Aarau;ACME Clinic, Seidenhofstrasse 10, CH-6003 Luzern;08:57;15:38;170;True;2;0;1
29.07.2022;Dufourstrasse 8, CH-5000 Aarau;ACME Clinic, Seidenhofstrasse 10, CH-6003 Luzern;07:41;10:35;93;True;1;1;2
21.07.2022;Dufourstrasse 8, CH-5000 Aarau;ACME Clinic, Seidenhofstrasse 10, CH-6003 Luzern;14:45;16:23;53;False;2;1;3
05.03.2024;Dufourstrasse 8, CH-5000 Aarau;ACME Clinic, Seidenhofstrasse 10, CH-6003 Luzern;15:49;17:35;60;False;2;1;2
02.05.2023;Dufourstrasse 8, CH-5000 Aarau;ACME Clinic, Seidenhofstrasse 10, CH-6003 Luzern;11:01;16:09;138;False;1;0;1
16.04.2024;Dufourstrasse 8, CH-5000 Aarau;ACME Clinic, Seidenhofstrasse 10, CH-6003 Luzern;08:59;11:46;109;True;3;1;1
10.03.2023;Dufourstrasse 8, CH-5000 Aarau;ACME Clinic, Seidenhofstrasse 10, CH-6003 Luzern;09:46;15:36;144;True;1;0;1
20.01.2023;Dufourstrasse 8, CH-5000 Aarau;ACME Clinic, Seidenhofstrasse 10, CH-6003 Luzern;16:40;18:36;63;True;2;1;2
29.11.2022;Dufourstrasse 8, CH-5000 Aarau;ACME Clinic, Seidenhofstrasse 10, CH-6003 Luzern;13:57;16:22;102;False;4;1;1
27.04.2023;Dufourstrasse 8, CH-5000 Aarau;ACME Clinic, Seidenhofstrasse 10, CH-6003 Luzern;06:21;08:03;56;False;2;1;2
06.05.2022;Dufourstrasse 8, CH-5000 Aarau;ACME Clinic, Seidenhofstrasse 10, CH-6003 Luzern;08:31;14:05;147;True;1;1;1
22.03.2022;Dufourstrasse 8, CH-5000 Aarau;ACME Clinic, Seidenhofstrasse 10, CH-6003 Luzern;14:49;16:32;58;False;2;0;3
03.10.2023;Dufourstrasse 8, CH-5000 Aarau;ACME Clinic, Seidenhofstrasse 10, CH-6003 Luzern;16:16;18:01;105;True;3;1;3
30.01.2024;Dufourstrasse 8, CH-5000 Aarau;ACME Clinic, Seidenhofstrasse 10, CH-6003 Luzern;06:41;07:28;47;False;3;1;2
16.06.2022;Dufourstrasse 8, CH-5000 Aarau;ACME Clinic, Seidenhofstrasse 10, CH-6003 Luzern;08:18;11:21;97;True;1;1;2
02.05.2022;Dufourstrasse 8, CH-5000 Aarau;ACME Clinic, Seidenhofstrasse 10, CH-6003 Luzern;14:44;15:26;42;False;4;1;2
20.10.2022;Dufourstrasse 8, CH-5000 Aarau;ACME Clinic, Seidenhofstrasse 10, CH-6003 Luzern;10:13;10:55;42;False;3;0;2
16.10.2023;Dufourstrasse 8, CH-5000 Aarau;ACME Clinic, Seidenhofstrasse 10, CH-6003 Luzern;14:58;17:22;96;False;3;1;1
15.11.2022;Dufourstrasse 8, CH-5000 Aarau;ACME Clinic, Seidenhofstrasse 10, CH-6003 Luzern;08:42;12:09;107;True;1;0;3
15.12.2022;Dufourstrasse 8, CH-5000 Aarau;ACME Clinic, Seidenhofstrasse 10, CH-6003 Luzern;11:13;12:57;56;False;2;1;2
07.02.2024;Dufourstrasse 8, CH-5000 Aarau;ACME Clinic, Seidenhofstrasse 10, CH-6003 Luzern;07:56;12:08;171;True;4;0;1
07.11.2022;Dufourstrasse 8, CH-5000 Aarau;ACME Clinic, Seidenhofstrasse 10, CH-6003 Luzern;15:32;17:12;54;False;1;0;2
16.09.2022;Dufourstrasse 8, CH-5000 Aarau;ACME Clinic, Seidenhofstrasse 10, CH-6003 Luzern;06:02;07:36;52;False;1;1;3
18.04.2024;Dufourstrasse 8, CH-5000 Aarau;ACME Clinic, Seidenhofstrasse 10, CH-6003 Luzern;15:49;16:36;47;False;4;0;3
